id	lastName	givenName1	givenName2	dateOfBirth	sex	countryOfCitizenship	isAlive	nominalLocality	nominalPostcode	recordDate
yyh-cxg	PENTECOST	KYLIE	MERLE	1989-06-27	F	New Zealand	Y	New Zealand		2001-03-05
beg-u0f	BRACE	FLORENTINO	ROMEO	1981-08-21	M	Australia	Y	Woolbrook	2354	2002-01-25
rmz-7m5	WALLEN	PHYLIS	CANDICE	1964-11-16	F	Australia	Y	Yennora	2161	2012-07-25
vsk-0dm	RUSH	PAULINA	TRESSIE	1947-12-17	F	Australia	N	Salisbury (Qld)	4107	2011-02-07
rm4-oov	MIKESELL	COREY	FRANCES	1939-04-07	M	Australia	Y	Taringa	4068	2001-12-02
70i-4zc	KLECKNER	HUEY	LANE	1982-11-05	M	Solomon Islands	Y	Solomon Islands		2000-11-07
jq0-bo2	DANG	DAVID	MALIA	1999-06-16	F	Australia	Y	Iluka (NSW)	2466	2005-07-23
t3i-pqg	ATWOOD	PAIGE	LAN	1940-05-20	F	Cyprus	N	Cyprus		2006-08-21
b3i-ehb	VENEZIA	PAUL	STACY	1974-04-22	F	Australia	Y	Bundabah	2324	2008-03-01
k8w-b5z	JACKS	GARRETT	WINFRED	1973-09-26	M	Tunisia	Y	Tunisia		2014-07-02
fq6-r5o	HIGHT	NATIVIDAD	LUCINDA	1994-09-19	F	Australia	Y	Waterford (Qld)	4133	2016-05-08
6ju-j9q	TROUTMAN	CHAD	ADRIAN	1994-02-14	M	Timor Leste	Y	Timor Leste		2012-07-23
cfa-3i4	DAVIS	GRANT	HOBERT	1962-07-03	M	Haiti	Y	Haiti		2010-06-26
t4d-534	HOLLENBECK	DEANGELO	OLEN	1941-02-06	M	Burkina Faso	N	Burkina Faso		2007-12-02
7pf-y0v	BRUMFIELD	GEORGE	BENNIE	2003-12-16	M	South Africa	Y	South Africa		2017-01-19
sam-fm7	RUNYAN	SANG	ADRIAN	1949-05-07	M	Australia	Y	Oakleigh East	3166	2000-03-18
wah-vi4	HUBLER	DEWAYNE	TYRONE	1946-12-05	M	Australia	Y	South Albury	2640	2005-04-25
exk-8as	RHINE	RENE	JORDAN	1981-04-15	M	Nicaragua	Y	Nicaragua		2005-04-15
tj8-m0y	GILLMAN	LAWERENCE	DENNIS	1975-03-26	M	Australia	Y	Brighton East	3187	2005-02-09
0kc-5sn	LEONARDO	WALLY	FLORENTINO	1947-11-15	M	Equatorial Guinea	N	Equatorial Guinea		2010-05-24
nw9-rdj	HASLAM	HAYLEY	ADRIANNA	1985-11-16	F	Australia	Y	Denistone East	2112	2008-11-25
rch-0yh	GUST	JOEL	WALKER	1996-10-16	M	Australia	Y	Athelstone	5076	2003-07-01
jun-cp8	KASTEN	QUINCY	AGUSTIN	2004-02-14	M	Australia	Y	Avondale Heights	3034	2013-11-19
rym-zby	BROWNE	EDWARDO	SAMMY	1954-11-01	M	Australia	Y	Croydon South	3136	2015-01-13
thq-4dd	DEW	ELAINE	GABRIELLA	1940-05-25	F	New Zealand	N	New Zealand		2008-11-09
g20-d8r	FLICKINGER	LONNIE	HOBERT	1993-11-06	M	Australia	Y	Moorina (Qld)	4506	2002-01-27
825-qze	LAMONT	MARCEL	REY	2005-12-28	M	Australia	Y	Tantawangalo	2550	2011-09-28
wai-qoo	NEY	COLUMBUS	HARLAND	1944-02-14	M	Australia	Y	Dynnyrne	7005	2000-08-06
s7t-60h	BRIDGMAN	BONNY	NANNIE	2004-02-13	F	Australia	Y	Kew (NSW)	2439	2015-02-24
hmz-cur	MUSIC	CARLOTA	KENDALL	1975-04-06	F	Australia	Y	Allandale (NSW)	2321	2008-11-22
ns3-tr8	MCHENRY	MAURICIO	JERMAINE	1963-05-28	M	Australia	Y	Myalup	6220	2008-10-19
sxz-0wk	MERRILL	EARLE	JACOB	1962-12-23	M	Australia	Y	Gidgegannup	6083	2016-06-12
ug6-ur5	BATTAGLIA	LILIAN	KARLA	1945-04-15	F	Australia	N	Somerset (Tas.)	7322	2009-11-02
auk-ffr	WILK	ANISSA	JUDI	1950-12-11	F	Burkina Faso	Y	Burkina Faso		2002-09-14
aoi-ay2	HILLIARD	CLEO	KAREEM	1996-06-05	M	Australia	Y	Drummoyne	2047	2000-01-19
w32-vq8	STPETER	LATANYA	HALLIE	1959-06-16	F	Australia	Y	Holroyd	2142	1999-09-19
t0r-aya	WAUGH	ROSARIA	KATRINA	1944-06-12	F	Australia	N	Youngtown	7249	2013-06-22
syu-h8z	COLSON	STACEY	PAULINE	1992-07-20	F	Australia	N	Bridgewater (SA)	5155	2001-02-12
o2k-fvv	NUNNALLY	FLORENCE	YETTA	1949-07-07	F	Cambodia	Y	Cambodia		1999-01-16
cdg-u8s	TOOLE	TOSHA	LETICIA	1969-04-15	F	Italy	Y	Italy		2008-08-26
40g-nup	HUSSEY	COLBY	DEON	1951-01-05	M	Australia	N	Simpson (Vic.)	3266	2014-05-18
63s-poe	BOURLAND	DALE	JAIME	1979-07-04	F	Lithuania	Y	Lithuania		1998-08-23
yn5-45j	WINCHELL	GERTRUDE	OFELIA	1975-08-16	F	Hungary	Y	Hungary		2002-01-24
jen-wp4	KAUR	ABEL	SCOTTY	1988-04-20	M	Australia	Y	Warnbro	6169	2005-12-12
p2m-kfu	TROWBRIDGE	HUGO	AARON	1948-05-23	M	Argentina	Y	Argentina		1999-05-10
905-9fz	CAPPS	JEREMIAH	PALMER	1957-07-26	M	Australia	N	Balwyn North	3104	2017-12-25
6gu-4c4	CARSON	FELICITA	LIN	1951-09-09	F	Somalia	Y	Somalia		2013-04-24
9we-zy2	DRENNAN	JOHNNIE	EARL	1947-04-08	M	Azerbaijan	N	Azerbaijan		1999-09-22
wro-7z5	HAYES	BRIDGETTE	KATHERYN	1950-07-07	F	Australia	Y	Glenaven	4355	1998-01-21
art-zcf	GLADDEN	TIA	ERICA	1978-06-16	F	Australia	Y	Macksville	2447	2014-07-21
dte-aiz	RASBERRY	DONOVAN	ALPHONSO	1993-04-27	M	Iran	Y	Iran		2001-10-12
xcs-bq8	WOFFORD	JUDSON	NATHAN	1941-04-17	M	Turkey	N	Turkey		2007-10-05
4fb-drd	ALLENDER	JACINTO	DIRK	1975-10-08	M	Australia	Y	Revesby	2212	2007-05-28
2in-852	PIXLEY	EMIL	TY	1986-07-13	M	Australia	Y	Corindi Beach	2456	2000-03-14
onc-cad	MELLOR	MERLE	DIRK	2009-05-22	M	Australia	Y	Freshwater Point	4737	2013-03-08
3cc-uu0	OSWALD	DORI	NORENE	1957-07-16	F	Australia	Y	Clayton	3168	2012-02-15
tr9-5x5	CARPENTER	CHRYSTAL	OMA	1970-01-23	F	Australia	Y	Portland West	3305	2004-08-13
c84-put	LUTHER	MARIAN	CARROL	1971-11-07	F	Nigeria	Y	Nigeria		2010-05-20
std-krh	HOHMAN	RENE	GARRY	1964-09-19	M	Italy	Y	Italy		2007-12-21
go4-jfc	LETSON	AARON	TRUMAN	1999-04-16	M	Australia	Y	Mount Martin	4754	2013-05-13
uby-g8m	TANKERSLEY	ALVA	CLINTON	1934-10-23	M	Australia	N	Harvey	6220	2001-06-06
332-sh4	RICKETT	BEAU	DORIAN	1968-01-02	M	Greece	Y	Greece		2005-10-03
0fz-i5a	MARS	GERMAN	FREDERIC	1930-03-04	M	Australia	N	Pallara	4110	1998-06-19
0jo-wtu	CHEATHAM	EUGENIO	WILLIE	1962-07-18	M	Estonia	Y	Estonia		2000-08-27
vic-8gh	GILSTRAP	HUBERT	RICH	1953-06-22	M	Australia	Y	Perth (WA)	6000	2012-12-04
cm0-dym	LEFFLER	ADAM	NUMBERS	1950-11-15	M	Australia	Y	Junee	2663	2005-01-18
ud7-eqc	HARBAUGH	THANH	SANG	1962-01-21	M	Australia	Y	Balaclava (Vic.)	3183	2010-06-15
qne-pzi	VASS	WILSON	GAYLE	1973-06-02	M	Australia	Y	Church Point	2105	2010-01-15
xb9-8v5	SPADE	HELLEN	JO	1989-01-07	F	Australia	Y	Wynnum West	4178	2009-06-26
kmv-j44	HARGRAVES	ISABEL	CASSIDY	1994-01-09	F	Guinea	Y	Guinea		2007-09-21
u4n-p3i	HEATHERLY	HECTOR	COLBY	1976-07-06	M	Turkey	Y	Turkey		2009-07-11
5o9-ejc	GOINS	MASON	ENRIQUE	1988-02-13	M	Australia	Y	Port Noarlunga South	5167	2012-05-25
a0f-t03	TURMAN	HIPOLITO	HEATH	1993-07-24	M	Australia	N	The Lakes	6556	2013-11-12
ao6-5ti	MCGINN	CHRISTIANE	DAVINA	1979-09-15	F	Australia	Y	Grange (SA)	5023	1998-01-06
v34-5hx	GRESHAM	JOSEF	JOHN	1992-02-16	M	Australia	Y	Olympic Dam	5725	2009-06-11
ibw-u04	DENSMORE	TERESA	ANABEL	1981-01-04	F	Guinea	Y	Guinea		2006-12-01
mko-jij	COSTA	KORI	JENNIFER	1939-08-22	F	Japan	N	Japan		2002-10-21
6ep-xwv	CRUSE	JEANETTE	BAILEY	1980-11-02	F	Australia	Y	Leinster	6437	2002-09-11
pww-vcb	DREW	OSVALDO	KOREY	1998-08-23	M	South Korea	Y	South Korea		2013-04-14
d54-x6z	BURGAN	KISHA	ADELL	1962-05-26	F	Cambodia	Y	Cambodia		2013-02-04
7ut-bap	RUFFNER	MARIO	FERNANDO	1947-02-28	M	Australia	N	Penfield Gardens	5121	2008-01-04
wzp-i9o	BRAND	TYREE	EDWARD	1967-12-06	M	Australia	Y	Ballendella	3561	2012-11-13
evz-etn	WATKINS	DOLORES	TRISH	1945-11-09	F	Australia	N	Hillston	2675	2011-10-05
zi9-qex	MAUER	BOOKER	COLLIN	1976-09-25	M	Australia	Y	Nundah	4012	2005-04-20
ydn-54w	TIGHE	OLA	KRISTINE	1963-09-26	F	Australia	Y	Kedron	4031	2009-06-24
em5-afn	PURYEAR	VINCENZO	ABEL	1940-06-28	M	Australia	Y	O'Sullivan Beach	5166	2004-04-10
ky5-8t6	SNOOK	BRENDAN	LOYD	2010-04-20	M	Myanmar/Burma	Y	Myanmar/Burma		2014-06-05
2on-cfv	MELLOTT	OSVALDO	WILLARD	1991-05-24	M	Cameroon	Y	Cameroon		2007-01-22
zz8-284	LAUB	CLINT	ZACHARY	1987-09-03	M	Australia	Y	Greenacre	2190	2015-06-22
hy4-5u7	LAFOUNTAIN	EUGENE	DANIAL	2002-03-11	M	Australia	Y	Rosehill (NSW)	2142	2007-05-12
sxd-v04	HAWKES	HUGH	ALFONSO	1944-11-06	M	Australia	Y	Leichhardt (NSW)	2040	2006-03-23
h4v-ub8	CHIPMAN	ART	TOD	1987-09-05	M	Vietnam	Y	Vietnam		2003-04-01
zyo-wa6	BILLMAN	JOAN	REED	1942-04-01	M	Vietnam	Y	Vietnam		1998-10-17
0g4-tmp	SIMON	JESSE	EMERY	1946-10-09	M	Australia	Y	Mortlake (Vic.)	3272	1998-09-21
7eo-kk3	MOUNTAIN	AUBREY	TIFFANI	1945-06-02	F	Tunisia	Y	Tunisia		1998-07-19
34q-xti	SCHOLL	LATISHA	DALIA	1972-10-17	F	Estonia	Y	Estonia		2013-07-17
6j5-vo5	RAWLINGS	CLARK	ALFREDO	1977-06-21	M	Vietnam	Y	Vietnam		2007-06-26
pmu-86p	BOLT	EDIE	ALLISON	1963-07-01	F	Australia	Y	Chances Plain	4413	2011-05-04
yr4-4qj	RYDER	TATIANA	EDITH	1960-07-12	F	Australia	Y	North Melbourne	3051	2008-01-18
ngr-rrn	BOX	STEFAN	RODRIGO	1948-07-19	M	Australia	Y	Pascoe Vale South	3044	2016-06-28
dbe-f9v	JOHANSON	CORINE	REVA	1985-03-26	F	Australia	Y	Bonnyrigg	2177	2017-12-09
0if-0ob	JOSLIN	TRINIDAD	CARLO	1948-03-07	M	Australia	N	Scotland Island	2105	2010-11-10
jf3-8kc	LING	MAYRA	VERNICE	1955-05-26	F	Australia	Y	West Melbourne	3003	2003-06-01
o7p-5a4	GUMM	MILLARD	ARNULFO	1984-02-21	M	Chile	Y	Chile		2013-01-14
hoy-4cs	CREEL	LENA	SHERITA	1991-07-16	F	Georgia	Y	Georgia		2016-02-28
jjx-w89	WESTFALL	EDGARDO	MARGARITO	1975-09-15	M	Australia	Y	Wombat	2587	1998-12-10
fjs-v0x	ELLEFSON	COURTNEY	FAYE	1957-07-26	F	Australia	Y	Elizabeth Downs	5113	2000-05-27
ujy-5in	BROWNFIELD	ALISSA	DEANNE	1940-08-06	F	Australia	Y	Armadale (Vic.)	3143	1999-12-04
tfq-uh7	GOVE	ROSCOE	JC	1980-09-18	M	Australia	Y	Goolwa	5214	2010-08-07
2a6-727	WHEAT	KRAIG	THAD	1949-04-27	M	Bulgaria	N	Bulgaria		2012-09-08
0ed-ifw	MCDOUGALL	CHRISSY	MARGOT	1940-04-24	F	Afghanistan	N	Afghanistan		2006-06-02
9jt-4z9	GASS	ODETTE	REVA	2007-01-21	F	Australia	Y	Taren Point	2229	2013-02-02
04t-a9q	QUEEN	CHANTAL	CHARLES	1945-06-01	F	Australia	Y	Bourkelands	2650	2001-04-09
6rk-rj6	TILLERY	SONNY	EVERETT	1946-09-23	M	Australia	Y	City Beach	6015	2007-05-24
fs5-i9w	DENNING	SCOTTY	JOHNIE	1972-03-16	M	Malawi	Y	Malawi		2013-12-22
hbx-akz	BECKER	JOSE	TYRON	1949-02-14	M	Australia	Y	Stanhope Gardens	2768	2008-09-21
h2h-zff	STITH	JEROME	MICHAEL	1981-01-13	M	Guadeloupe	Y	Guadeloupe		2001-08-06
qzn-pwa	WILLEY	KATINA	KENNA	1985-02-08	F	Australia	Y	Casterton	3311	2007-06-07
vkw-x9m	HINDS	CHELSEA	DORETHA	1944-09-25	F	Australia	Y	Theodore (ACT)	2905	2005-11-07
sz0-9c4	BRAMBLE	IVAN	DANILO	1958-08-28	M	Australia	Y	Yarrie Lake	2388	2010-09-24
gpk-8vu	SENIOR	CLAIRE	JOYCE	1944-05-01	F	Eritrea	Y	Eritrea		2013-11-01
px2-nk8	HIGGINS	TAYLOR	MALCOM	1961-09-14	M	Australia	Y	Dimboola	3414	2002-01-11
ejd-33e	PHIPPS	MONIKA	NILDA	1961-09-13	F	Australia	Y	Point Lonsdale	3225	1998-09-05
tbz-fc5	PRESLEY	GABRIEL	RUSS	1990-04-19	M	Australia	Y	West Leederville	6007	2011-08-15
n4h-bbh	BURNHAM	SALVATORE	AHMED	2003-10-23	M	Great Britain	Y	Great Britain		2014-01-05
j46-s3f	MAYS	AURA	SANTA	1978-03-19	F	Malawi	Y	Malawi		2011-05-04
me4-e7b	BUMGARNER	DARELL	MAX	1978-12-21	M	Myanmar/Burma	Y	Myanmar/Burma		2017-06-27
tm5-fgd	KEELE	COURTNEY	IGNACIO	1979-09-16	M	Solomon Islands	Y	Solomon Islands		1998-02-02
pxm-v86	HASSETT	NATALIE	MOLLIE	1957-01-10	F	India	Y	India		2014-01-20
ck6-902	SIAS	DOMENIC	PABLO	1953-05-09	M	Australia	Y	Tieri	4709	2012-12-16
d6a-28e	FULMER	DOLLY	MAGGIE	2002-04-10	F	Cameroon	Y	Cameroon		2008-12-25
u2z-pf9	RUDE	KRIS	TRINIDAD	1984-06-11	M	Georgia	Y	Georgia		2009-10-05
fi2-zr4	GRAVITT	JONATHAN	NEAL	1999-03-04	M	Australia	Y	Yanchep	6035	2006-05-17
79u-nwj	BARFIELD	RUDY	DARIO	1955-12-19	M	Iraq	Y	Iraq		2002-04-11
4sj-oj6	ACKERSON	KENETH	MONTE	1990-11-11	M	Australia	Y	Bingie	2537	2000-04-18
xah-tzk	HAWKINS	RODOLFO	AUSTIN	1975-10-12	M	Australia	Y	Guys Hill	3807	2007-05-01
w7p-0ip	BEHM	LU	ELIZABETH	1956-01-12	F	Australia	Y	Emerald (Qld)	4720	2001-12-28
0z0-h5u	KILLEN	NED	BRAIN	1979-09-20	M	Australia	Y	Lapstone	2773	2001-05-20
dqn-9og	MCGUIGAN	KATHERYN	LORA	1994-09-26	F	France	Y	France		1999-02-22
2pz-n9p	DOWNES	JONAH	LES	1998-11-06	M	Australia	Y	Campwin Beach	4737	2015-07-07
icj-85b	FREY	LIDA	TOMEKA	1972-03-08	F	Jamaica	Y	Jamaica		2007-11-28
jj4-dc9	GOWAN	JUAN	FRANCESCO	1951-08-04	M	Solomon Islands	Y	Solomon Islands		2005-12-08
m0o-qi5	MIDDLETON	ROYCE	DELBERT	1989-03-09	M	Gabon	Y	Gabon		2016-04-16
po8-q7g	CREASON	INEZ	LYNETTE	1979-06-21	F	El Salvador	Y	El Salvador		2012-04-01
4ws-r2n	MIKESELL	FREDA	LAURIE	1987-06-22	F	Australia	Y	Sheldon	4157	2007-10-20
5pm-ocd	CABLE	CARMELLA	GAYLE	1966-02-25	F	Iran	Y	Iran		2006-09-24
b6n-ccz	SILER	ALEX	STEVEN	1948-05-16	M	Australia	Y	Castle Doyle	2350	2009-02-25
pev-u8p	DOTY	STUART	MARCEL	1979-06-08	M	Cameroon	Y	Cameroon		2000-05-21
sic-g5h	SWEENEY	MARILEE	ZAIDA	1958-04-28	F	Hungary	Y	Hungary		1999-11-26
sqa-hej	FRISBIE	GENARO	VON	1955-07-07	M	Timor Leste	Y	Timor Leste		2006-05-15
8ve-sfu	ANSON	ESTELA	KRIS	2001-02-13	F	Georgia	Y	Georgia		2017-11-21
jcj-4km	JEWELL	PENNY	JOSEPH	1986-08-08	F	Guyana	Y	Guyana		2005-12-26
r56-veu	CRITES	ZANE	KEN	1954-04-23	M	Italy	N	Italy		2017-02-17
n87-qvn	AITKEN	ELDORA	KYLEE	1977-10-12	F	Australia	Y	Angle Vale	5117	2007-07-27
8jh-9xr	BRADFORD	FRITZ	TORY	2008-03-01	M	Vietnam	Y	Vietnam		2017-08-12
snx-8xq	CARLSON	KELVIN	JARROD	1973-02-12	M	Australia	Y	Nebo	4742	2001-01-02
icb-tpo	RENFRO	DONNELL	EVAN	1944-03-13	M	Australia	N	Clunes (Vic.)	3370	2006-04-22
mss-vkc	CULVER	WILEY	SON	1995-05-15	M	Australia	Y	Engadine	2233	2004-01-04
zid-bmm	MAGER	ANDREAS	FILIBERTO	1981-10-03	M	Australia	Y	Ilkley	4554	2006-06-18
nr5-xwx	MADISON	HUMBERTO	ISREAL	1961-03-09	M	Turkey	Y	Turkey		1999-11-18
cgu-dr2	MOXLEY	HUNTER	JERRY	1979-10-13	M	Australia	Y	Palmview	4553	2005-09-11
84j-gw4	SCHALL	JACKSON	COLIN	1956-04-27	M	Australia	Y	Miranda (NSW)	2228	2007-07-19
5we-6x9	TAFT	GUILLERMO	BARRETT	2004-09-16	M	Australia	Y	Berridale	2628	2008-01-06
4kb-mgw	DILLARD	STEVE	ARNOLD	1956-02-05	M	Australia	Y	Subiaco	6008	2008-04-02
gna-pjh	WATSON	KRISTOFER	DORSEY	1936-08-24	M	Afghanistan	Y	Afghanistan		2003-01-16
t0f-9ua	RAFFERTY	ARTHUR	PARKER	1943-05-04	M	Australia	Y	Natimuk	3409	2008-04-24
a0e-nc2	CHACKO	KAROLYN	GOLDA	1960-07-08	F	Australia	Y	Miles	4415	2012-07-17
mqe-3hw	PAPPAS	JIMMIE	HOA	1999-01-17	F	Niger	Y	Niger		2011-05-05
pnn-chm	HAMES	AISHA	PHOEBE	1984-08-09	F	Australia	Y	East Rockingham	6168	2010-10-12
4eq-sfn	KUTZ	MEGHAN	DANIELLA	1991-10-18	F	Nicaragua	Y	Nicaragua		2001-02-16
9ey-ui0	PARKER	ANIBAL	SIMON	1990-03-04	M	Turkey	Y	Turkey		2006-09-19
dpe-w3q	SAGE	BARTON	TIMOTHY	1980-02-16	M	Australia	Y	Merrimu	3340	2000-06-01
a8u-f4j	THREADGILL	STEPHANY	CHLOE	1992-09-13	F	Indonesia	Y	Indonesia		1998-08-15
bdv-8x9	DUNGAN	LYNN	MELVINA	1955-06-15	F	Australia	Y	Teneriffe	4006	2004-08-15
ghq-n79	BAPTISTA	VICTORIA	GAYLE	1965-07-09	F	Iraq	Y	Iraq		2010-05-11
kxm-pva	BYER	DARYL	DOYLE	1958-10-23	M	Australia	Y	Green Point (Great Lakes - NSW)	2428	2006-06-16
nxu-vxb	TUCK	SHERRIE	PAMELA	1969-03-02	F	Hungary	Y	Hungary		2011-07-10
i7f-67g	HORST	JACKSON	LYMAN	1995-07-15	M	Guyana	Y	Guyana		2006-10-01
eqg-57t	HARTWIG	JILL	TASHA	1954-12-10	F	Malta	Y	Malta		2010-01-25
af8-u23	BAREFOOT	RENATA	MORGAN	1932-09-10	F	Iraq	Y	Iraq		2001-07-02
bgb-gx5	GREENWOOD	CORRINE	JOY	2004-07-05	F	Azerbaijan	Y	Azerbaijan		2008-11-28
6wg-7n9	LUU	DELMER	GAYLORD	2000-02-18	M	Jordan	Y	Jordan		2011-05-09
ct0-xz8	HOWLAND	SHELBY	CLAIR	1942-09-15	M	USA	Y	USA		2003-08-25
4bv-gun	BASH	WAYNE	HUMBERTO	1959-12-21	M	Australia	Y	Leeming	6149	2015-01-12
kzn-zkc	COSTANZO	LEOTA	MATILDE	1950-02-22	F	Philippines	Y	Philippines		2008-02-15
dm8-4ew	HOWARTH	HERMINIA	CARYN	1989-10-06	F	Lithuania	Y	Lithuania		2017-01-13
is9-owx	DALE	WILMA	VIDA	1965-06-21	F	Australia	Y	Kaimkillenbun	4406	2009-02-22
4vn-kse	LIGHTSEY	WINNIFRED	JERALDINE	1947-10-21	F	Togo	Y	Togo		2014-08-02
4ps-vmz	LIND	WINFORD	ALPHONSE	1978-07-14	M	Oman	Y	Oman		2013-02-20
0nw-n8g	PETERS	SHANELL	SHERRON	1979-10-22	F	Australia	Y	Currie	7256	1998-09-25
quw-gia	SINNOTT	DIEGO	CEDRIC	1964-04-18	M	Malaysia	Y	Malaysia		2006-11-08
gay-qfz	SAARI	DIANA	LILLIE	1998-06-10	F	Australia	Y	Parkinson	4115	2009-12-25
au3-kh4	DECICCO	DAVID	ALVA	1965-10-13	M	Australia	Y	Mulgrave (Vic.)	3170	2015-02-19
esc-pap	FLEENOR	VIOLA	SOPHIA	2013-02-16	F	Azerbaijan	Y	Azerbaijan		2017-06-24
u2i-sjx	MCNEESE	DARELL	OCTAVIO	1995-06-05	M	Guinea	Y	Guinea		2003-01-23
iru-c5m	LEFEVRE	EMERSON	OSCAR	1946-08-23	M	Australia	Y	Beechboro	6063	2007-05-03
tvf-oh6	SWEATT	ROLAND	BLAIR	1986-05-08	M	Australia	Y	Cobrico	3266	2016-03-08
x02-5zr	WARR	ROB	COLE	1992-04-15	M	Niger	Y	Niger		2015-11-25
m5g-3uo	RUGGLES	NEWTON	OTIS	1940-10-11	M	Greece	Y	Greece		2005-07-11
yhe-rmk	MESSINGER	ASIA	INGA	1981-03-04	F	France	Y	France		2016-06-11
wiz-as0	BODE	TWILA	ETTA	1939-09-23	F	Australia	Y	Goldsborough (Qld)	4865	2000-04-22
hgp-f0v	ZALESKI	NATASHA	WINONA	1994-08-22	F	Libya	Y	Libya		2011-05-13
h4g-jpn	FINKELSTEIN	CHARLEEN	PAULETTE	2000-10-24	F	Australia	Y	Bushfield	3281	2010-09-10
4ku-iif	DEYO	LANDON	TYRONE	1942-11-16	M	Niger	N	Niger		2005-08-11
8o3-5n9	EISENBERG	ELSA	PATRICA	1979-01-15	F	Australia	Y	Mount Nelson	7007	2002-07-02
pi2-93t	JAMERSON	EDDY	DUSTY	1950-11-26	M	Australia	Y	Keysborough	3173	2005-02-25
7bt-jxu	KELLOGG	JAMEY	OTTO	1980-06-22	M	Fiji	Y	Fiji		2000-09-20
03b-tfn	MIKEL	LUCRETIA	SHANTE	1951-07-03	F	Ethiopia	Y	Ethiopia		2013-06-05
qiw-264	HAMM	ALBINA	ANNABEL	1985-01-17	F	Australia	Y	Seven Hills (Qld)	4170	2005-03-10
77p-xn9	JOSEPHSON	ADOLPH	STUART	1963-12-25	M	Canada	Y	Canada		2015-01-18
u4y-ev3	COPELAND	JADE	CAITLIN	1984-09-05	F	New Zealand	Y	New Zealand		2011-09-26
572-v2h	FRAME	DELPHINE	VICKEY	1938-12-02	F	Australia	N	Armstrong Creek	4520	2002-07-27
bki-8cd	GULLEY	SUSIE	JESSICA	1971-03-15	F	Australia	Y	Coburg North	3058	1999-06-04
kb6-fjs	BATH	LILLIAN	LENNIE	1949-10-24	F	Austria	Y	Austria		2016-06-28
ex2-ohr	MCCOWN	JENIFFER	HUI	1958-08-21	F	Australia	Y	Freeling	5372	1998-08-04
vch-9f5	RAKES	CELESTINE	WILLIE	1962-10-22	F	Australia	Y	Rosebud West	3940	2017-03-25
kk6-5ph	WILMOTH	RUPERT	LINDSEY	1950-01-05	M	Australia	Y	Worongary	4213	2003-09-26
99w-kez	SADDLER	ORA	DELORIS	1968-05-26	F	Australia	Y	Hunchy	4555	2009-12-08
pnz-ok9	MALLETT	MARYLEE	ROSALBA	1950-10-21	F	Malaysia	Y	Malaysia		2000-04-17
qez-r56	MASSA	BILL	LESLEY	1947-09-14	M	Australia	N	Woodhill (Qld)	4285	2008-08-12
nyd-un5	BONO	WARD	RICO	1982-06-08	M	Australia	Y	Freshwater (NSW)	2096	2007-12-06
u0r-aw5	CARD	EASTER	LUANNE	1978-12-20	F	Timor Leste	Y	Timor Leste		2000-01-15
khx-hr8	ROUSH	GROVER	CLIFF	1964-09-23	M	Australia	Y	Bilinga	4225	2009-09-19
ju0-c8i	MASSARO	RACHAEL	BRITNEY	1946-05-03	F	Australia	Y	Kalbarri	6536	2004-03-18
tkh-7mu	WELSH	ANNEMARIE	FAITH	1988-01-19	F	Australia	Y	Yea	3717	2014-04-02
cwo-2sw	KISSINGER	LU	TERRI	1963-01-27	F	Australia	Y	Ambergate	6280	2014-04-08
r7z-fwj	CLOUTIER	JAYNE	DOMINGA	1983-10-17	F	Italy	Y	Italy		2005-11-03
hfx-ezi	BOYLAN	SEBASTIAN	JESUS	1967-07-15	M	Australia	Y	Ashmore	4214	2005-03-05
s68-uma	FERRIER	JUAN	JOSPEH	1994-11-23	M	India	Y	India		2010-03-11
8on-8h0	ODONNELL	JULIET	LATOYA	1959-03-08	F	Australia	Y	Black Mountain (NSW)	2365	2003-02-15
9h4-r5w	KLEMM	GUSTAVO	QUINTON	1974-05-14	M	Australia	Y	Athelstone	5076	2000-02-12
njo-ci3	CONNERS	JAROD	CHET	1978-04-18	M	Laos	Y	Laos		2015-05-19
8rg-ftu	BENN	SHARON	BETTE	1992-12-01	F	Australia	Y	Templestowe	3106	1999-02-01
msd-7qo	FAUCHER	KEENAN	JACQUES	1975-02-07	M	Australia	Y	Barry (Blayney - NSW)	2799	2014-10-11
ta8-wwv	FALL	MARIELA	LESLI	1956-12-23	F	Chad	Y	Chad		2017-03-19
ndz-62v	KNOWLES	JEREMIAH	MOHAMED	1969-07-01	M	Malawi	Y	Malawi		2001-09-11
4nv-aj3	CREEK	EUGENE	WILLY	1994-07-03	M	Australia	Y	Millingandi	2549	2011-07-08
qcp-5ps	LANTZ	JAMAL	FRED	1952-09-17	M	Australia	Y	Tatachilla	5171	2017-03-10
a6n-ydn	CHENOWETH	ZACHARY	DANTE	1955-10-10	M	Burundi	Y	Burundi		2016-01-03
jm3-b3s	TROTTER	ELENOR	DULCE	1960-03-11	F	Australia	Y	Coober Pedy	5723	2008-10-06
jps-iik	HAYWORTH	HAILEY	GILLIAN	1972-08-16	F	Egypt	Y	Egypt		2013-11-20
wt5-fhz	MORELLI	LUCIANO	KEITH	1972-05-08	M	Australia	Y	Wattle Grove (WA)	6107	2005-10-08
af4-y64	VIOLETTE	RUDOLPH	GENE	1945-07-17	M	Libya	Y	Libya		1998-05-04
8yv-f8q	ANGUS	KEITH	MERLIN	2012-07-26	M	Haiti	Y	Haiti		2017-05-05
